arousal,valence,happy-face,anger-face,sad-face,fear-face,surprise-face,disgust-face,control,fairness,self-relativity,other-relativity,expectedness,novelty
2690.5,7963,26361.5,762,7776,7878.5,21908,450,23230.5,23859.5,6102,1789,25584.5,23451.5
3777,912.5,5601.5,8435.5,3174,892.5,16584,9547,13607.5,4801,15383,9674,3394.5,25532
5076,26361.5,31019,2013,28046,16675.5,7538,2339,32333,25878,8512.5,746,34683,24570
4132.5,18825,34698,17660,15582,8320,17872,13030.5,3209.5,34022.5,8459.5,236.5,10688.5,13064.5
1233.5,18441,31571,13282,10270,14100,26783,10692,20933.5,32528,31117,6496.5,18000,34582.5
2808,16345.5,26084,8485.5,1826,6305,31762.5,8388.5,9414.5,23818,1916,5323,29395,8013
4124.5,1614,2119,22444,20742,9163,36271.5,17636,28278,8762,12696.5,8802.5,17855,24658.5
15708.5,26520,27929.5,8525.5,14013.5,29188,25203,11222.5,8556.5,25961.5,5904.5,10299,36667.5,6881.5
10626,25658,35092.5,19354,26203,12609,25594.5,13684,19803,33805,16005.5,3148,15443,15345
19680,24634,35542,26415.5,13305.5,2071,12826,25231,2523.5,36601,30162.5,16614.5,85,6739
34684,70,429.5,1220.5,655.5,309,6605,777,4443,17,8439,17988.5,3025.5,7700
31066,16458,5385.5,32826,21638,30320,34136.5,32328,16065.5,15781,31246.5,34249.5,17610.5,2627.5
4144,9593.5,27679.5,15095.5,3297.5,21276,33356.5,14439.5,2511.5,20647.5,6593,5157.5,29859,7191.5
17361,6564.5,7010,31517,33231.5,22237.5,34501,24692,29586,20207,17151,12884,25155,20944
33481,13245,5345,22488.5,18070.5,19537,16320.5,24546.5,35928,3262,21047.5,30358,33288.5,12406
4388,15760,24798,20684.5,27339,19303.5,16695,17678.5,9930.5,31196.5,18768,580,23075,8021
3037,363,888,6559.5,6912.5,1062.5,18606.5,4260.5,7203,1865.5,8970,2623.5,1231,16819.5
13508,9884,29738,19048.5,7301,9193,20026.5,15759,1608.5,16278,4769,4398,14765.5,23189.5
306,3404.5,5799,34292,34646.5,23170,15362.5,30714,35053,13796.5,30852.5,7640.5,26554.5,35842.5
2483,33456.5,36803,32475.5,15305,23652,5447,33200.5,5429.5,30024,26812.5,17974.5,11897,18074.5
8048.5,14528.5,21108,385,25223.5,20775,26853.5,720,29080,20385.5,1777.5,3239,32241.5,13177.5
12449.5,549,445,27388.5,22181,14711.5,30657,24772.5,25804,819,24660.5,27395.5,26028.5,15238.5
29155.5,34429.5,33753,21625.5,12774.5,35099.5,12144.5,26239.5,21928.5,4189.5,3373.5,25331,34599,10714.5
569,17276.5,11861,18282,27302.5,19046.5,15644,19228,20394,29538,21505.5,2954.5,12434,17664
31092,26274,29640,8831.5,20021,24650,1283,7634,32198,22146.5,1310,7472.5,16782.5,31854
7367.5,21353.5,29155.5,16590,28863.5,20787.5,31137.5,10978,15705.5,30642,14701.5,858,29970.5,11486
32945.5,6276,18586.5,30856,2279.5,5442,13344,28924.5,902,3993.5,10810.5,27150.5,24,6278
5583.5,5260.5,8352,27311.5,30093.5,27814,22253,24454,34169,18094,27091.5,16640.5,36392,31615.5
8953,10776.5,18210,12029,27149,18037.5,30860.5,7711,25391,21224.5,6068.5,2816,31321.5,21073.5
1208.5,12498,35221,11063.5,10107.5,4296,15917.5,8073,6925,33186.5,14315,3366,25532,18983.5
6679,2729,5155,14346,14748.5,4178.5,31576.5,8494.5,24526,22614,21209.5,4071.5,13592.5,28563
3095.5,7531,26273.5,9202,15810.5,8410,12204.5,9085.5,24973.5,31028,2490,1115.5,29262.5,16867.5
19139,34970,23491,24751,22093,33485,25677.5,25872,27271,33672,5874,17109,36605,32427.5
4520,10087.5,6956,20357.5,24199.5,11417.5,34364,16498,16969.5,28349.5,16816,4097.5,2012,20357
2144.5,1274,684,19205.5,25824,18795,28795.5,20613,19786.5,5465,32451.5,27909.5,22009.5,15032
10940,29402.5,17968.5,24738,31570.5,23652,26371,19074,10809,36598,34404,9072,2893,35729
13572.5,9028,20028.5,20083.5,7510.5,20352.5,34435,18538,14222.5,12592,6772,8406,26547.5,15743.5
28944,18206,16951.5,5764.5,32429,25454,35711.5,4676.5,32012,13569.5,3090.5,12255,31796,20789.5
6038,13170.5,27598,7923,17569,9272,20578,5956.5,26032,18031,7685.5,2903,10699,29419.5
4325,18150.5,34645,25682,16536,12364.5,20897.5,22231.5,16613.5,34491,8498,3946.5,23538,18447
4450,8179,13397,3327,17610,21238,20019,2876,13882,9968,3027,526,25975,24376.5
4132.5,4878.5,22617,3319,1518,2431.5,1024,2504.5,9512,14036.5,941,1437,27053.5,12460
9703,36336.5,35128.5,24244.5,18176.5,16277,27037,30208.5,5691,36569,31409,30526,12414,4879
11589.5,33419.5,33657.5,9130,26913,1833.5,844,17539.5,11091,29264,8221.5,10056.5,23546.5,13492.5
15960.5,11133.5,10745,32487,20452.5,23031.5,6972,32409.5,33851,24876,33694,27577.5,4045,19829
11622,27139.5,34449,13920.5,10172.5,19462.5,35050,11409.5,12143.5,25592.5,11754.5,4574,29669.5,33310
5702.5,8029.5,8905,29549.5,31721.5,4001,26584,24140.5,17277,16914.5,28064,8707.5,20774.5,36421
3102.5,23071,31329.5,16176.5,18744.5,18928.5,31592.5,12378,27367,32082,11320,422,28827.5,24837.5
4017.5,11567.5,28132,16352.5,15919.5,15566.5,23494,13808,7645,18865.5,10207.5,2795,11821,6131
14450,19580,26568,22892,21646,18080.5,35100.5,16781,22560,27131,6671.5,2261,5581.5,28134.5
15150,12038.5,14445.5,1864.5,24046,14080.5,11427,2020,19283,27965,10183,8178.5,24932.5,17633.5
32592,10554.5,10895,28555,27242,6198.5,12612,25588.5,14696,15689.5,11433.5,12463,19010,28486
15369.5,33502.5,33920,25346,27539.5,32753,26271,29216.5,19472.5,35284,19303.5,21041,30060.5,5745
11048.5,14016,28080,6536,11993.5,9553,19678.5,5909,9157,20517.5,5163.5,1354,11740.5,30431.5
3393.5,19260.5,24899.5,24630,31744,12761.5,12477.5,16583,20979,28132.5,18703,2385.5,17082.5,30455.5
4242,17750,16795.5,33966,25240,6458.5,33328.5,29357.5,6224.5,20751.5,26753.5,11209.5,6490,33494
27651.5,1818.5,1479.5,20450,3871,8125.5,26718.5,19534,16768.5,3656,27064,35378,6344,3648
772,26788,35827.5,16036.5,21941,20221,16406,13203,28370,19725.5,11930,340,23020.5,34997
33049.5,28967,12681.5,29027.5,36022,24806.5,35518.5,29980.5,33539,32898,14165.5,27006,3070,28276.5
19493,26817,28389.5,15646.5,19584,20138.5,3833,18310.5,3721.5,35608.5,6215.5,21071,4574,11319
15237.5,16626,11367.5,31858,12498.5,20859,35131.5,32141.5,2273.5,11348,14836,17605,18959,9501.5
6903,15423.5,19261.5,27017,23449.5,17379,26120,20724,6735,29569.5,19325,6292.5,20276.5,5819.5
15225,22897,14069,34845.5,31992,16997,33551,29129,26066,20218,20666,9473,9540,31758
30577,12602,20794.5,16186.5,5178.5,5202.5,17372,13684,11808.5,7171,10188.5,16440.5,827,6209.5
25944,16492,7300,33414,22693,27986.5,31090.5,33090.5,19459,778,13294,21088,33299,8171.5
5285,22021.5,23478,21036.5,34188.5,15623,29576,17607.5,26470,33000,10794.5,1958,28297.5,30515.5
32398,27951.5,36184,22775,14443,5962.5,1284.5,23956.5,10948,24910.5,13549,11554,34227,23873.5
493,28465,35607.5,24056.5,22536,11756.5,25669.5,16770,25791.5,33419.5,17821,304,8238.5,35171.5
608,17424,24643,18550,25675.5,26001.5,15579.5,15399,29126,23846,1978,4772,25433,30938.5
1707,3163.5,6362,3504,9307.5,8968.5,22943,3702,20128,7967.5,6796,1138.5,22841,23729
14343,2595.5,6609,1649,14194,16249,32020.5,1223.5,28019.5,10880.5,7918,4874.5,31376.5,25718.5
21032.5,29511,24277,27270.5,4609.5,10507.5,2658.5,35281,5035,10187,3200,32674.5,23725,680
12363.5,16112.5,33035,3701,12723,19946.5,29340,4507.5,20724,20385.5,1904,6218.5,26771,23036
7952.5,2941,1212,27711.5,16460.5,15864.5,36148,29466.5,24489,10150,24582,33427,5893.5,18661
5628.5,31468,35355,7385,20691,13472,14349,20762,14915,20579,4306,15689,25554,9795
780.5,3290,4838.5,14561.5,23106.5,4742.5,28721.5,11414.5,18920.5,9265.5,16530.5,1839,13040,22876
36154.5,5406,15877,2428.5,8088.5,18831,15557,1630,18898,5282,255,5742.5,23446.5,19428
16252,9468.5,18363.5,12535,25103.5,14111,33168,7615,23867,17309,18667,3396.5,25424.5,21370
12326.5,19210,11309.5,4521,25490.5,20197,18569,4864,14631,24910.5,1591,14102.5,16928,17297
16604.5,11630,19567.5,6870.5,20908,16134,25152.5,6192.5,14153.5,28375.5,2338,2988.5,23716.5,17573
25326.5,5691.5,21711,6374,3188.5,11029,11026.5,6395.5,5285.5,1921,887.5,9483,4282.5,14723
3273.5,26950.5,31802.5,10764.5,18034.5,10690,35692.5,8444,14326,35447.5,19017.5,3195,13974.5,33273
6546,4019,681,31373,33219.5,20640.5,34903,28307,19687.5,6964,30262.5,22188.5,4967.5,14140
27701.5,34762.5,35391.5,18451,14920.5,30868,30569.5,22540.5,1553,33747.5,29487,19227.5,35906,22093
3755,26239,23774,10694.5,29400,29782.5,33039,7132,30282.5,34049.5,10266.5,2516,10563.5,17752
8860,14897.5,23915.5,16446.5,19883,15548.5,9102.5,13218,6579.5,31036.5,20409.5,3815,16533,12345
29677,12052,14872.5,5579,3142,3269,2782,4854.5,26822,2396,15587.5,29774,18165,15806.5
12645,21583,26759,15790,15710.5,13901,7550.5,11719.5,33493.5,12025.5,5634,12619.5,5805,22774.5
1644.5,23328.5,33378.5,28477,31904.5,23024.5,23934,20271,26712.5,33151.5,17242.5,341,18174.5,16194.5
36082,2674.5,7181.5,612,3354.5,695,4948,1021,11221,3298,8789.5,25188.5,17024.5,17624
9160.5,13303.5,28044.5,26274,8470,8721.5,28630,21852.5,31196.5,18953,22994.5,8676,5899.5,12671
9454,22220,7027,36665,35600,21608,25490.5,36606.5,7737.5,34110.5,29922,32913,5613.5,25491.5
3634,16301,20123,14236.5,8951,3162.5,5256,11047.5,23490.5,12511,2323,5444.5,20802,24879.5
26626.5,901.5,3429,381.5,165,57,11301.5,830.5,4498,872,15215,20057,20261.5,15323
8000,15890.5,32939.5,8243,15337,19696,15118,6937.5,27499.5,23276.5,3275,1678,30244.5,14848.5
2706,18746.5,31155,11191,26142.5,10684,4986,11842.5,20666,35176.5,11320,177,23813.5,18474
17103,8835.5,4965.5,27017,7173.5,26009,31470.5,27422.5,19803,2211,18527.5,35698,36061,436
29045.5,24555.5,14393,18950,26487,23760.5,802,20805.5,5174.5,9160,22210,22400.5,9041,36334.5
17528,229.5,483,8226.5,1825,145,28356.5,6373.5,6311,1179,15065.5,14235.5,1113,29992
2763,21528,13827.5,36792,32396.5,25517.5,22963.5,36354.5,20188.5,7397.5,33775,26860,19343,4174
31646,30811,34984,11427.5,14448.5,25198,31051.5,10461.5,4418,13957.5,9445.5,22828.5,21005.5,30087.5
2687,14266,17362,26931,23908.5,12240.5,30135,20573,15942.5,36377,24848,6648.5,10636,24697
1450.5,13748,21640,25500,20570.5,13626.5,30647.5,19029.5,18361,33788,17653.5,6063.5,8984.5,15474.5
27835.5,22462.5,20562,7650.5,26887,10895.5,32700.5,12622.5,1902,15088.5,13816,27574,7353.5,22813
28169,27371,15293.5,30967,18867.5,12266.5,14451,31580.5,4687,6662,29211.5,28517.5,11124,17921
27853,8789.5,13775,874.5,5929.5,11494,9674.5,1653,13071,18031,13255.5,11375.5,23950,12109.5
14644,629,145,13598,14571,6357.5,34853,16721,31178.5,1225.5,26470.5,27075.5,17727,21904
1006.5,15857.5,16961.5,35436.5,32001.5,19972.5,33853,36189,20711.5,33820.5,28188.5,17758.5,26000.5,20579
4778,30429.5,34566.5,18959,29806,15617,26432,15644.5,13207,36581,26177.5,5162.5,18861,21378.5
2728,15546,31932.5,16430,15752,7429.5,15237,10485,19082,20303,14246.5,3998.5,5279,19695.5
3639,1877.5,1894.5,19438.5,24714.5,10623.5,19209.5,19454,16508.5,5907.5,26761,16591.5,17571.5,30053
21049,27465.5,34072.5,18464,29199.5,24154,5043.5,24878.5,13750,24702.5,12205,16545.5,12293.5,26517.5
1555,881,977.5,35840.5,34364.5,22179.5,26363,34843.5,28278,3671.5,25440.5,24958,14805,23859.5
2999,16647.5,31914,25620.5,17365.5,21714,33116,21159,7617.5,31616.5,10979,2286.5,27317.5,19812.5
29325,4882.5,6818.5,30295,14232.5,14602.5,33380.5,29106,6009.5,12676.5,14761.5,18395,26988,3679
3454,29556,29368,4701,32461.5,22514,24855.5,7442.5,28623.5,31493.5,9528.5,9072,35595.5,4654
4147,18103.5,26816,21137,14753.5,29746,20549,24205,6332.5,25703,18171.5,16312.5,33905,5704
5624,28922,31011,21178,25338,10185,19414.5,16847,31101.5,36562,27762.5,4116,2789,28241.5
29557,32757,30402.5,31560.5,23694.5,10270,1129.5,31524.5,15695,8466.5,19489.5,32481,8032.5,5178
148,6059,10745,30955.5,29985,21876.5,35114,24258.5,28035.5,32539,25147.5,1267,27442,34454
17724.5,28015,34319,22002,30785.5,7036,31257.5,19594,3677.5,36833,20881,4349.5,2191,30341.5
34209,1201,2808.5,14962.5,2742,341.5,7567.5,13117.5,18127,1120.5,28099.5,25279.5,1156.5,3361
11058.5,12229.5,27415,28033,3297.5,15387.5,24520.5,32041,2466,13044,20302.5,21117,28688,1801.5
32433.5,763.5,2216,562,997,9722.5,11707.5,456,2874,424,4475.5,13975.5,10464.5,15431
2991.5,4562.5,7331,17823.5,8296,19073,30558.5,15612,10337.5,25498,13016,6765.5,29599.5,16079.5
33067,31264,34161,21302.5,7834,18164,4651,23969.5,10689,28387,23727.5,26060,20113,31493.5
1891,7772,7798.5,17338.5,15103.5,12077.5,30918.5,14419,15409,26242,16544,4465,19642,32856.5
24208,5419.5,1780,28919,20370.5,21267.5,16119.5,28225,19528.5,6319.5,29922,27724,16868.5,9746.5
1133.5,1196.5,1434,25864.5,31963.5,25896,35265.5,22443.5,34988,3524.5,16945.5,15700.5,31438,13000
2725.5,19051.5,32602,25220.5,8794,31606,22421.5,23956.5,11374,31610,12803,362.5,25370.5,24166
4408,10533.5,28163.5,3589,25960,17893.5,31043,3647.5,16876,30447,502,3,23461.5,18621.5
2150.5,8198.5,24758.5,17940.5,11943,13318.5,13454.5,16532.5,10384.5,23679,27393,4409,12596.5,14536
22102,11123.5,30483.5,8918,4347,2140.5,11282.5,7401,21347,24918.5,12508,9318,18308,23991.5
26170.5,34473.5,29917.5,30258,4489,6607,9237,32316,6665,8813,29888.5,32394.5,23348,8879.5
1604.5,12289.5,21108,15829.5,22804,12006,32955,10741.5,2839,30738.5,19035.5,4321,21807,9834
29213,35018.5,16914.5,28303.5,17020,36547.5,34209,33920,12292,14437,13320.5,36631.5,24177.5,4384.5
8709.5,29447,35074.5,28821,33262,17301,8140,22897,9955.5,34790.5,32238,3223.5,2893,25265.5
8917.5,20670,26006,29012,23603,11986.5,20865,23150.5,2475,33825.5,12888,4920,3225.5,32329
1693,23811.5,36217.5,12527.5,20769.5,9855,14599,10218.5,7849.5,28714.5,10416,1163.5,17508.5,18483.5
1386.5,13124.5,13827.5,34512.5,34339,20732,2961,31502,27184.5,8704.5,32543.5,11549,11255,36265
1142.5,28145.5,35854,33390.5,23598.5,19230.5,22213.5,30086,6996.5,30557.5,21891,6002.5,14208.5,23208.5
6964,5845.5,3274,17969,29403,16667,32752,15074,25922,25770,26807,18524.5,3749.5,11595.5
3487.5,33376,34722.5,8487.5,35791,28328.5,11988,12654,33734,36444,6947,7671,21680,21565
21775.5,28954.5,31169,1138.5,8191,29809.5,15132.5,3878.5,19168.5,27750.5,6330,25359.5,33131.5,18351
4520,19165.5,30591,27017,13662.5,14736,32958.5,21599,2586,32444.5,9621.5,342,28904.5,10522
4801,11187.5,22629.5,2336,9819,7855,15690,1676,5667.5,31190,2285,142,28479,24227.5
32453,31641.5,35326,28129,15433,36541,20416.5,28571,12237,13635,6351,29217,32836,8947.5
33345.5,31054,15820,13635.5,35562.5,25993,1217.5,13976,36329,21376,19707.5,24194.5,16022,26981
385,18883.5,31250,12259,22754.5,13212,6720,9957,31994,25423,16656,4148.5,11978.5,24618.5
20344.5,27873.5,11508.5,29867,11325,23347,33882,31847,3478.5,15514,31640.5,33022.5,20691.5,18342.5
7618,27165.5,21221,3290,16465.5,10414.5,2295.5,4950.5,22274.5,11657,3516,14516,10917,31159.5
6714,29162,27918.5,26995,30297,23792.5,34042.5,19234.5,27714,32225.5,19437.5,2849,12703,24202.5
6633,2565.5,5382,17596,24556.5,3849.5,22131.5,13800.5,16931.5,4654.5,21949,5199.5,14305.5,20660
15060,4047.5,5448.5,1549.5,10653.5,7921.5,13757,1453,33100,7902,10924,14505,12596.5,5388.5
206.5,7300,29470,8015.5,11672,13533,27063,7954,4475,23542,4583,682.5,21941,13070.5
607,8534,11016,30618.5,24468.5,14554,34812.5,25000.5,27299.5,9901.5,3523,561,32797.5,34602.5
25768.5,5166.5,12533,202,5402.5,2381.5,3450.5,318,31974.5,10705.5,3641,13118,12680.5,22049.5
3883.5,2777.5,4439,21540.5,12078.5,3881,20921.5,15355.5,7408,9287,25489,2629,8382.5,26725.5
23123,2078,3361,3722.5,13589.5,20392.5,9660.5,6238.5,1920.5,1863,3228.5,20170.5,7083,4282.5
9943.5,1758,1811,16957,16793.5,8325,33585,15106,25106.5,10486,28099.5,14853,1375.5,11429.5
22947.5,15304,12580,24867.5,9300,32523,9418.5,28501.5,5674.5,5603.5,9575.5,32269,22561.5,886.5
4428.5,20890.5,20574.5,13981.5,25373.5,8777.5,19038,11300.5,22165.5,9895,19214,4229.5,15923.5,25743.5
29477.5,26817,19630,16346,23549.5,30050.5,9710.5,17470,2843.5,25333,19143,16898.5,31170.5,31562.5
8168.5,29378,36644,15530.5,29392.5,22585.5,25964,12010.5,9001,32386,6631.5,1408.5,16713,23301.5
30855.5,2860.5,6121,8586,6855.5,10617,27186,11096,10212,2772.5,20219.5,16517.5,10793.5,29394.5
19788,26502,14393,1430.5,28649,20048,8804,1995.5,34896.5,27358.5,11448,11667,29358.5,27270
14351,30145.5,34956,15060,6535,5621,2024,14366.5,21616,26200,8998,7287,35672,33187.5
31631,33446,26884,8824.5,17240,33840.5,29920.5,8906.5,15492.5,10029,2653,17614.5,33536,2600
8575,8705.5,23503.5,9491,10641,12576.5,30911,6964,21174,17543.5,1900,2563,31383,15097
1754,12045,25939.5,31795.5,9622.5,2926,27763.5,23327,26458.5,29799.5,6538,2593,8375.5,17072
10973.5,12832,31971.5,18464,7318.5,7843.5,21337.5,16243.5,2283,22914.5,10962,1973,11442,22229
16657,23501,27453.5,15790,23507,5573.5,19347,9912.5,28205,32408,29537,1558,23398,17357.5
18585,11833,19807.5,5203.5,7603,15933.5,11747.5,4320,36509.5,7993,11775,19148.5,11071.5,25590
33417.5,17455,33431,6969,4340.5,7982,18695,9441,1714.5,11199.5,736,12988.5,24865,9333.5
5932.5,13685.5,16282,30550,16048.5,7005.5,27954,24868,16947,30135.5,15763,2271.5,1879.5,28538.5
5467,27526,32078.5,9022,26502,12231,22152.5,5195.5,29072.5,34937,20208,43,26296,35281
3230.5,8905.5,22468,19886.5,14105.5,14389,20108.5,15264.5,23384.5,22914.5,13762,1459,17483,17859.5
12546.5,21061.5,27473,31729.5,17198,8736.5,17120.5,23761,28377.5,31749.5,23807,10785,1562,11847
1288.5,20011.5,35434.5,15912,20059,6436.5,9939,9891,19472.5,33503,20750.5,347,5254.5,14615
1958.5,30717,31950,20172.5,23687.5,12551,4536.5,12486.5,35150,34647,19160,172,21688,35823.5
17347,26039.5,21517,35048,26150.5,12906.5,1593,35843.5,20681.5,14702.5,31072,27748.5,9591,28469
35114.5,819,4848,1756,176.5,29,6139,1022,8469,2477.5,17416.5,14071,9525.5,24751.5
29965.5,25820,31260,12122.5,21764.5,10458,3745.5,14067.5,33100,15240.5,3292.5,25961,33309.5,11420.5
15018.5,18735,36326.5,11167.5,7294.5,15046,1445,13796.5,17520.5,23633.5,4397,6192.5,19975,21410.5
2286,6390,5507.5,11934,23489,27161,17709,17262.5,34745.5,19632.5,18868,16494.5,22424,29541.5
11003,24543.5,28901,12049,17080,3210,8482,7238.5,19931,26466.5,25070.5,2058,6914,22197
7549.5,4648.5,11231,20713,6256.5,30277.5,23737.5,26853.5,1759.5,10838.5,22557,20345,6128.5,6086
3227.5,24230.5,32495,14609,17080,11877,20890,10852.5,17666.5,30716.5,16222.5,2971.5,15254,16060
6937,20054.5,15486.5,24544.5,34988,23216,23528.5,20022,29211.5,32263.5,20891.5,6298.5,8712.5,11797
9823.5,4255.5,19177,9867.5,4314.5,15022.5,19535.5,9946,4514.5,16868.5,4002,4870,12760.5,5057
3843,16804,27598,13667.5,32091,15408,23085,13258.5,20352.5,23569,7296.5,806.5,16503.5,26742.5
1699.5,22326.5,34498.5,32089.5,17544,8667,20043,26053,2076,19535,11381.5,10476.5,1159,6701
18738,1425.5,1460,20267,16348,2158,13861.5,22038.5,30556,1994,17342,22960,16732,21796.5
15421.5,29839,35914.5,6451.5,23894,4399.5,3904,5249,33089,35780.5,11856,1372.5,15809,35610
34556.5,8724,10403.5,4251,25811,27401.5,28169.5,4112,35360,3923,3631,17593.5,33216,33675.5
10591.5,26005.5,27689,27795,24975,19719,19560,29606.5,24992.5,15351,18582.5,12682,23367,13776.5
5184.5,5264,24643,5031,5878,8983,36081,5186,5691,15736.5,3087.5,150,30560.5,11603.5
25395,23210.5,35367.5,8174.5,12599.5,5313.5,28169.5,8696,1454,21120,20289.5,8667,17689,17333
2030,8281.5,5533.5,27823,33181.5,11855,32836,21097.5,23184.5,25207.5,29514,5122.5,13541.5,25195
2170,20458,27859,28495,28839,19852,32500.5,22213,4475,33852,16023,3388,24957,14974
2649.5,1273,1340,17940.5,21467,1324.5,32159,10899,20305.5,3931.5,24707,2704.5,16904.5,20067.5
4210,26969,33169.5,19181.5,15816.5,19645,29951,13648.5,6799,34799.5,6280.5,1077,28338,21238.5
9955,6406.5,7252.5,28811,9066.5,17697.5,31350,25028,36181.5,4804,9101.5,27075.5,32612,8793
10173.5,22617,19121.5,13167.5,14147.5,13579,11084,24378,4359.5,13312.5,26421.5,16651.5,32234,15444.5
3053.5,10932,33990,29725.5,6899,10774,34779,23750,11390,13837,9832,4886.5,16839.5,8021
17447,17646.5,33145,9614.5,23098,19946.5,30185,8742.5,30212,24607,11633.5,6017,20574,26238
4847,25030.5,20687.5,7374.5,17014,26563.5,31066,8867.5,35845,34582.5,27398,16340.5,13592.5,6600.5
22866.5,33061,33378.5,6387.5,7036,32913.5,27874,10895.5,16028,28624,12566.5,21075,32591.5,20640.5
18855.5,11160.5,17280,24187,27339,2974.5,2031,23030.5,19975,20714.5,21077.5,16192.5,3680,29638
15768,3741.5,608,34932.5,31294,19475,33181,34659,21106.5,5223.5,36425,35580,981.5,26287.5
2130,17770,21203.5,15277.5,25421,11102.5,13954,11135.5,34048.5,29767.5,21703.5,5415.5,3257,19513.5
34038.5,24018.5,27879.5,11106,11435,21882.5,27763.5,8670,30863.5,23744,14957,15899.5,6764.5,17259
22069,11491.5,7925,13048,5286.5,6552,982.5,10762.5,28565.5,14645,27962,15309.5,10699,27263
1938,25836,24052,20196,29863.5,28024.5,31187,15739,15647,36097,18693,5219.5,14723.5,20052.5
35689.5,35491.5,21337,10575.5,22560,12741,36070.5,14267.5,8794,36132.5,19257,15033.5,26739.5,31615.5
9812.5,13804,30182.5,14764.5,16646,1340,4243.5,7989,18492.5,22845,5912,2373.5,502.5,5893.5
1835,1888,2710,15685,10683.5,2437,22684.5,9915.5,24894.5,1010.5,27932,3831.5,17146,24166
15195,32308,31116.5,29540.5,10431.5,31776,13651,32250,5092.5,25393.5,21120,16622.5,35914,24582
19146,14122.5,16755,27788.5,2704,30707,15413.5,31219,5898.5,8741.5,4953,21375,18125,2624.5
34105.5,19580,24410.5,4998,4043.5,21680.5,13300,5376,15346,15716,4739.5,11258,26911.5,33516
12177,15507,19638,19666.5,14371.5,14290.5,25955.5,16755.5,3156,32834,14078,4584.5,15137,3548.5
21142,5343.5,14899,11840.5,379.5,2087,6189.5,11015,9449,1432,13146,21149,5037.5,4889.5
24383.5,2226,1802.5,32135,29649.5,13426.5,25585,32769.5,31309,4965,26043.5,31373.5,4299,32775.5
33490,24853.5,16433,3492.5,32315.5,19292,1724,4047,13786.5,23871.5,8928,14716,10112,34895
6066,6169,11179,23533.5,21882,7829,30594,19594,6931,18770.5,22289,6111.5,19237.5,25600.5
32033.5,19848,19979,193.5,1645,21482.5,8253,275,11647,5304.5,2826.5,16160,32338,13843.5
14880,31485.5,20390,26696.5,22722,28781.5,12852,25761,24992.5,35062.5,19668,22788.5,8597,15829
32092,9505,18236,3532.5,8091.5,8947,25449.5,5201.5,20957,6671,11215,19847.5,28646.5,14711
2394,26465.5,18493,24003,28687,20445,21213.5,17836,32639.5,36846,23344.5,4482.5,10986.5,23906
17617,35893.5,27869,23437.5,14005.5,27805.5,35075,23631.5,15270,15548.5,14202.5,19391,36837,10643.5
32051.5,9567.5,31652,22271,389,2626,1801,24949.5,12179.5,1078.5,3494.5,27977,26954.5,13819.5
1081,18590,25012.5,24807,29167.5,23031.5,23067.5,18625,20335,31993,13587.5,5142.5,28168,28836
3386,13875,30808.5,19940.5,10856,3998,17073,13325.5,16559,29956.5,16881,3479.5,7047.5,9584
5425.5,30286.5,33321.5,18624.5,22364,17583.5,4128.5,12313.5,32960.5,16925.5,16790.5,12267.5,3199,7199
